,ts_code,symbol,name,area,industry,list_date,pe,pe_ttm,pb,total_mv,circ_mv
2304,600161.SH,600161,天坛生物,北京,生物制药,19980616,55.8099,49.0442,7.4932,2843397.715,2843397.715
2305,600162.SH,600162,香江控股,深圳,全国地产,19980609,15.0152,14.7152,1.5026,764050.8204,670557.2758
2306,600163.SH,600163,中闽能源,福建,新型电力,19980602,26.1459,28.0057,1.7588,340817.6434,340817.6434
2307,600165.SH,600165,新日恒力,宁夏,钢加工,19980529,291.4209,,2.9991,273953.51,273953.51
2308,600166.SH,600166,福田汽车,北京,汽车整车,19980602,,,0.8728,1321613.6014,1321613.6014
2309,600167.SH,600167,联美控股,辽宁,供气供热,19990128,21.512,17.7349,4.2061,2832691.9101,2832691.9101
2310,600168.SH,600168,武汉控股,湖北,水务,19980427,16.9835,15.5807,0.9178,475411.6936,475411.6936
2311,600169.SH,600169,太原重工,山西,工程机械,19980904,154.7312,117.7049,1.4026,587145.695,587145.695
2312,600170.SH,600170,上海建工,上海,建筑工程,19980623,11.051,8.3258,1.1859,3072017.2162,2927983.9255
2313,600171.SH,600171,上海贝岭,上海,半导体,19980924,100.6402,55.6062,3.4908,1026903.6017,983085.5408
2314,600172.SH,600172,黄河旋风,河南,矿物制品,19981126,,,0.9292,418006.0077,342199.9207
2315,600173.SH,600173,卧龙地产,浙江,全国地产,19990415,6.223,6.0864,1.3917,358972.5409,358299.7729
2316,600175.SH,600175,美都能源,浙江,综合类,19990408,,,0.6793,654497.4455,654497.4455
2317,600176.SH,600176,中国巨石,浙江,玻璃,19990422,13.2629,15.6625,2.0838,3148573.8573,3148573.8573
2318,600177.SH,600177,雅戈尔,浙江,服饰,19981119,9.3819,7.8174,1.2795,3449650.0903,3449650.0903
2319,600178.SH,600178,东安动力,黑龙江,汽车配件,19981014,379.9725,,1.1255,211632.64,211632.64
2320,600179.SH,600179,ST安通,黑龙江,仓储物流,19981104,14.2795,,2.8607,701854.5199,317957.8114
2321,600180.SH,600180,瑞茂通,山东,仓储物流,19980703,15.6063,16.1336,1.227,742028.5487,742028.5487
2322,600182.SH,600182,S佳通,黑龙江,汽车配件,19990507,63.1451,62.5431,5.8299,561000.0,280500.0
2323,600183.SH,600183,生益科技,广东,元器件,19981028,51.4633,41.7694,6.1897,5148744.8111,5148744.8111
2324,600184.SH,600184,光电股份,湖北,专用机械,20031106,97.4454,95.1606,2.4038,564724.5169,564724.5169
2325,600185.SH,600185,格力地产,广东,区域地产,19990611,20.6975,16.9932,1.3513,1061016.4055,1061016.4055
2326,600186.SH,600186,*ST莲花,河南,食品,19980825,,,,180544.1329,180544.1329
2327,600187.SH,600187,国中水务,黑龙江,水务,19981111,413.5413,157.7393,1.2608,430023.1333,378462.2993
2328,600188.SH,600188,兖州煤业,山东,煤炭开采,19980701,6.5648,5.5301,0.9218,5192000.912,3128592.6315
2329,600189.SH,600189,吉林森工,吉林,软饮料,19981007,63.6983,32.8431,0.8826,267394.3291,177924.5763
2330,600190.SH,600190,锦州港,辽宁,港口,19990609,25.2478,22.1695,0.9648,610698.9075,542742.7817
2331,600191.SH,600191,华资实业,内蒙,食品,19981210,,761.7238,1.3077,246830.388,246830.388
2332,600192.SH,600192,长城电工,甘肃,电气设备,19981224,184.7168,253.3053,1.1035,213806.032,213806.032
2333,600193.SH,600193,ST创兴,上海,装修装饰,19990527,48.8229,51.3255,6.2262,151432.788,151432.788
2334,600195.SH,600195,中牧股份,北京,饲料,19990107,30.828,36.6683,3.096,1281302.568,1281302.568
2335,600196.SH,600196,复星医药,上海,化学制药,19980807,25.4783,25.768,2.2522,6899322.8831,5413499.0571
2336,600197.SH,600197,伊力特,新疆,白酒,19990916,16.3152,15.8445,2.7459,698106.6551,698106.6551
2337,600198.SH,600198,大唐电信,北京,通信设备,19981021,13.9866,,,810657.6858,809137.9015
2338,600199.SH,600199,金种子酒,安徽,白酒,19980812,38.1551,135.6571,1.3273,388757.923,328463.0262
2339,600200.SH,600200,江苏吴中,江苏,化学制药,19990401,,,1.468,351207.6942,350407.0789
2340,600201.SH,600201,生物股份,内蒙,生物制药,19990115,32.1392,75.3336,5.0603,2424795.2389,2424795.2389
2341,600202.SH,600202,哈空调,黑龙江,电气设备,19990603,86.6393,35.7701,2.749,180553.4565,180553.4565
2342,600203.SH,600203,福日电子,福建,元器件,19990514,65.1978,49.1094,1.3009,271586.0364,265599.9633
2343,600206.SH,600206,有研新材,北京,半导体,19990319,111.4001,102.2926,2.9088,879701.9039,871490.6869
2344,600207.SH,600207,安彩高科,河南,供气供热,19990714,,,2.5026,400411.5719,400411.5719
2345,600208.SH,600208,新湖中宝,浙江,全国地产,19990623,15.0631,11.8233,1.0679,3775111.8123,3774597.4733
2346,600209.SH,600209,ST罗顿,海南,综合类,19990325,135.2943,78.712,1.924,111947.8481,111947.8481
2347,600210.SH,600210,紫江企业,上海,广告包装,19990824,12.8281,12.3976,1.1944,555125.4338,555125.4338
2348,600211.SH,600211,西藏药业,西藏,中成药,19990721,27.7085,26.7284,2.506,597413.4758,484229.014
2349,600212.SH,600212,江泉实业,山东,综合类,19990817,,,5.6492,200585.3075,200585.3075
2350,600213.SH,600213,亚星客车,江苏,汽车整车,19990831,141.2007,265.759,9.1358,184580.0,184580.0
2351,600215.SH,600215,长春经开,吉林,园区开发,19990909,32.5062,35.5503,1.2405,317617.457,317617.457
2352,600216.SH,600216,浙江医药,浙江,化学制药,19991021,34.0462,59.0497,1.5876,1241154.608,1239175.1004
2353,600217.SH,600217,中再资环,陕西,环境保护,19991216,22.7535,16.735,4.161,719325.7671,683195.782
2354,600218.SH,600218,全柴动力,安徽,农用机械,19981203,98.7792,54.154,1.9515,391986.565,391986.565
2355,600219.SH,600219,南山铝业,山东,铝,19991223,17.7016,19.5091,0.653,2545452.5638,2084703.3193
2356,600220.SH,600220,江苏阳光,江苏,纺织,19990927,28.3265,30.0427,1.7306,385201.5104,385201.5104
2357,600221.SH,600221,海航控股,海南,空运,19991125,,,0.5971,2890652.6968,2826992.4692
2358,600222.SH,600222,太龙药业,河南,中成药,19991105,,,1.9987,261118.2588,259524.098
2359,600223.SH,600223,鲁商发展,山东,区域地产,20000113,36.9973,24.0409,2.3261,599579.832,599579.832
2360,600225.SH,600225,天津松江,天津,区域地产,20000127,,,2.8887,279712.2919,278931.5248
2361,600226.SH,600226,瀚叶股份,浙江,互联网,19991116,75.2993,73.1087,2.406,1067137.6507,677575.462
2362,600227.SH,600227,圣济堂,贵州,农药化肥,20000221,18.0339,,1.1271,358944.4506,270974.064
2363,600228.SH,600228,ST昌九,江西,化工原料,19990119,208.6757,,28.8839,167234.76,167234.76
2364,600229.SH,600229,城市传媒,山东,出版业,20000309,13.8803,11.5728,1.8019,483042.0549,483042.0549
2365,600230.SH,600230,沧州大化,河北,农药化肥,20000406,4.0399,343.0371,1.1299,400331.3239,400331.3239
2366,600231.SH,600231,凌钢股份,辽宁,普钢,20000511,6.1792,21.6145,0.9569,739879.0924,739879.0924
2367,600232.SH,600232,金鹰股份,浙江,纺织,20000602,86.462,93.7191,1.9818,219560.5635,219560.5635
2368,600233.SH,600233,圆通速递,辽宁,仓储物流,20000608,19.1735,18.0162,3.0489,3650606.2692,3638421.3801
2369,600234.SH,600234,*ST山水,山西,文教休闲,20000615,,,28.6002,180176.8332,180176.8332
2370,600235.SH,600235,民丰特纸,浙江,造纸,20000615,163.3135,,1.2674,163705.8,163705.8
2371,600236.SH,600236,桂冠电力,广西,水力发电,20000323,15.3038,15.5993,2.5122,3649540.9223,3649540.9223
2372,600237.SH,600237,铜峰电子,安徽,元器件,20000609,194.8326,,1.5167,185677.5869,185677.5869
2373,600238.SH,600238,ST椰岛,海南,红黄酒,20000120,76.5563,42.2602,4.6408,310154.4,307941.0934
2374,600239.SH,600239,云南城投,云南,区域地产,19991202,9.4431,,1.1844,464043.5167,464043.5167
2375,600240.SH,600240,*ST华业,北京,全国地产,20000628,,,,135304.092,135304.092
2376,600241.SH,600241,时代万恒,辽宁,商贸代理,20001128,,,1.1608,145679.5469,124525.7006
2377,600242.SH,600242,中昌数据,广东,软件服务,20001207,27.9928,64.7976,1.5939,339758.8508,306740.9202
2378,600243.SH,600243,青海华鼎,青海,机床制造,20001120,,,1.1714,170712.65,170712.65
2379,600246.SH,600246,万通地产,北京,区域地产,20000922,27.3011,39.2267,1.2159,893494.0464,893494.0464
2380,600247.SH,600247,ST成城,吉林,商贸代理,20001123,163.2887,,,121118.976,121118.976
2381,600248.SH,600248,延长化建,陕西,建筑工程,20000622,13.5395,9.5163,1.3275,380950.3589,252156.4734
2382,600249.SH,600249,两面针,广西,日用化工,20040130,99.0114,78.563,1.1919,215050.0,215050.0
2383,600250.SH,600250,南纺股份,江苏,商贸代理,20010306,8.7186,8.5709,2.6038,161682.7875,161682.7875
2384,600251.SH,600251,冠农股份,新疆,农业综合,20030609,43.9651,34.7217,1.9555,415966.2642,415966.2642
2385,600252.SH,600252,中恒集团,广西,中成药,20001130,16.8273,14.4803,1.6528,1032106.8227,1032106.8227
2386,600255.SH,600255,梦舟股份,安徽,铜,20001122,,,1.3527,291982.9366,291982.9366
2387,600256.SH,600256,广汇能源,新疆,石油开采,20000526,12.9349,14.3044,1.4484,2255599.69,2236718.2856
2388,600257.SH,600257,大湖股份,湖南,渔业,20000612,118.812,2374.1255,1.6056,209819.414,209819.414
2389,600258.SH,600258,首旅酒店,北京,酒店餐饮,20000601,21.1257,23.37,2.0633,1810496.1893,1144908.9276
2390,600259.SH,600259,广晟有色,海南,小金属,20000525,,,5.2198,913857.3371,913857.3371
2391,600260.SH,600260,凯乐科技,湖北,通信设备,20000706,14.4898,12.7319,2.0497,1310936.688,1239913.504
2392,600261.SH,600261,阳光照明,浙江,家用电器,20000720,16.8419,10.478,1.6988,647637.9068,647637.9068
2393,600262.SH,600262,北方股份,内蒙,汽车整车,20000630,26.5733,34.9311,2.6101,303620.0,303620.0
2394,600265.SH,600265,ST景谷,云南,林业,20000825,555.7901,162.5766,115.0124,336701.2,336701.2
2395,600266.SH,600266,北京城建,北京,区域地产,19990203,11.9546,6.2398,0.7071,1470510.336,1470510.336
2396,600267.SH,600267,海正药业,浙江,化学制药,20000725,,13.6253,1.3837,1029256.9436,1029256.9436
2397,600268.SH,600268,国电南自,江苏,电气设备,19991118,62.8578,,1.466,328165.1668,299836.3168
2398,600269.SH,600269,赣粤高速,江西,路桥,20000518,8.1747,7.0948,0.6117,955181.4687,955181.4687
2399,600271.SH,600271,航天信息,北京,IT设备,20030711,24.634,20.8842,3.5826,3985787.4735,3964986.8019
2400,600272.SH,600272,开开实业,上海,中成药,20010228,52.8976,82.181,3.6332,186381.0,122720.0
2401,600273.SH,600273,嘉化能源,浙江,化工原料,20030627,12.4758,11.5605,2.0555,1372555.8602,1354355.8605
2402,600275.SH,600275,ST昌鱼,湖北,农业综合,20000810,237.7095,,7.5346,101767.4476,101767.4476
2403,600276.SH,600276,恒瑞医药,江苏,化学制药,20001018,99.3216,82.6012,17.4405,40380293.6186,40207743.9774
2404,600277.SH,600277,亿利洁能,内蒙,综合类,20000725,14.9612,11.6008,0.7561,1153093.8027,1125756.1408
2405,600278.SH,600278,东方创业,上海,商贸代理,20000712,38.4619,41.0931,1.4674,583344.0225,583344.0225
2406,600279.SH,600279,重庆港九,重庆,港口,20000731,21.1645,18.7741,0.781,287577.8074,287577.8074
2407,600280.SH,600280,中央商场,江苏,百货,20000926,,,2.4894,342203.7919,342203.7919
2408,600281.SH,600281,太化股份,山西,综合类,20001109,,,5.1138,206789.6141,206789.6141
2409,600282.SH,600282,南钢股份,江苏,普钢,20000919,3.4029,4.6297,0.8259,1363963.6648,1363963.6648
2410,600283.SH,600283,钱江水利,浙江,水务,20001018,64.7196,,2.0526,375234.4908,375234.4908
2411,600284.SH,600284,浦东建设,上海,建筑工程,20040316,13.6256,12.6529,1.0337,617082.816,617082.816
2412,600285.SH,600285,羚锐制药,河南,中成药,20001018,24.2983,20.2216,2.8627,591089.1607,591089.1607
2413,600287.SH,600287,江苏舜天,江苏,商贸代理,20000901,29.9081,13.8666,1.1909,255525.7033,255525.7033
2414,600288.SH,600288,大恒科技,北京,软件服务,20001129,102.29,102.012,3.2719,518044.8,518044.8
2415,600289.SH,600289,*ST信通,黑龙江,软件服务,20000720,,,,150190.3924,134689.5988
2416,600290.SH,600290,华仪电气,浙江,电气设备,20001106,,,0.7281,297122.2728,297122.2728
2417,600291.SH,600291,西水股份,内蒙,保险,20000731,24.5753,,0.8529,928011.6569,928011.6569
2418,600292.SH,600292,远达环保,重庆,环境保护,20001101,34.8645,36.0842,0.8764,438038.2753,438038.2753
2419,600293.SH,600293,三峡新材,湖北,互联网,20000919,15.7111,142.9361,0.962,377692.915,377692.915
2420,600295.SH,600295,鄂尔多斯,内蒙,小金属,20010426,12.3461,8.1464,0.9676,1139998.0227,512856.0
2421,600297.SH,600297,广汇汽车,辽宁,汽车服务,20001116,9.0182,12.4981,0.7779,2937592.566,2919708.63
2422,600298.SH,600298,安琪酵母,湖北,食品,20000818,29.5322,29.8157,5.2705,2529928.495,2529928.495
2423,600299.SH,600299,安迪苏,北京,化学制药,20000420,31.2458,28.1381,2.0924,2893771.4736,2893771.4736
2424,600300.SH,600300,维维股份,江苏,软饮料,20000630,75.9558,82.8651,1.8394,491568.0,491568.0
2425,600301.SH,600301,ST南化,广西,化工原料,20000712,30.3266,134.4612,5.2773,164133.4017,164133.4017
2426,600302.SH,600302,标准股份,陕西,纺织机械,20001213,49.758,,1.2109,141172.0,141172.0
2427,600303.SH,600303,曙光股份,辽宁,汽车整车,20001226,,,0.8389,233759.057,233759.057
2428,600305.SH,600305,恒顺醋业,江苏,食品,20010206,38.2265,34.5573,5.3133,1164369.2684,1164369.2684
2429,600306.SH,600306,商业城,辽宁,百货,20001226,,,,102251.7389,101859.4547
2430,600307.SH,600307,酒钢宏兴,甘肃,普钢,20001220,10.6618,9.1589,0.9843,1164984.4809,1164984.4809
2431,600308.SH,600308,华泰股份,山东,造纸,20000928,6.917,9.0081,0.6236,497381.1645,497381.1645
2432,600309.SH,600309,万华化学,山东,化工原料,20010105,13.7481,15.3734,3.6159,14587262.8244,6614772.3273
2433,600310.SH,600310,桂东电力,广西,水力发电,20010228,49.3056,14.5885,1.6596,337732.2,337732.2
2434,600311.SH,600311,荣华实业,甘肃,黄金,20010626,,,4.6466,212326.4,212326.4
2435,600312.SH,600312,平高电气,河南,电气设备,20010221,32.0829,22.8507,1.0258,918635.7262,918635.7262
2436,600313.SH,600313,农发种业,北京,种植业,20010119,91.1426,127.1568,2.0474,288947.043,272179.0276
2437,600315.SH,600315,上海家化,上海,日用化工,20010315,40.0478,34.5145,3.4837,2164105.0383,2164105.0383
2438,600316.SH,600316,洪都航空,江西,航空,20001215,62.6883,64.7203,1.9359,930097.5221,930097.5221
2439,600317.SH,600317,营口港,辽宁,港口,20020131,16.9439,13.2968,1.393,1695921.5468,1695921.5468
2440,600318.SH,600318,新力金融,安徽,多元金融,20001208,64.7384,63.9129,2.6814,342927.4386,323312.0
2441,600319.SH,600319,ST亚星,山东,化工原料,20010326,411.3163,105.1859,22.7569,127815.57,127815.57
2442,600320.SH,600320,振华重工,上海,工程机械,20001221,40.5528,36.5659,1.1886,1796508.5438,1132801.2024
2443,600321.SH,600321,ST正源,四川,其他建材,20010524,87.3915,111.995,1.2353,333831.55,333831.55
2444,600322.SH,600322,天房发展,天津,区域地产,20010910,25.4435,16.7424,0.7241,342767.0,342767.0
2445,600323.SH,600323,瀚蓝环境,广东,水务,20001225,15.8677,16.0019,2.1656,1389236.6646,1389236.6646
2446,600325.SH,600325,华发股份,广东,区域地产,20040225,6.6745,6.3703,0.8399,1524705.9235,1517482.3435
2447,600326.SH,600326,西藏天路,西藏,水泥,20010116,13.3013,12.0425,1.7558,597980.6964,597980.6964
2448,600327.SH,600327,大东方,江苏,百货,20020625,11.4153,11.3396,1.1956,336216.2168,336216.2168
2449,600328.SH,600328,兰太实业,内蒙,化工原料,20001222,13.097,11.1695,1.3366,350424.8584,350424.8584
2450,600329.SH,600329,中新药业,天津,中成药,20010606,20.0952,18.6305,2.1688,1128705.6756,830694.3356
2451,600330.SH,600330,天通股份,浙江,元器件,20010118,21.5448,31.0108,1.5176,610894.7925,610894.7925
2452,600331.SH,600331,宏达股份,四川,铅锌,20011220,,,2.324,530352.0,530352.0
2453,600332.SH,600332,白云山,广东,中成药,20010206,16.3856,17.8357,2.334,5638243.0111,4875629.8111
2454,600333.SH,600333,长春燃气,吉林,供气供热,20001211,,,1.6827,337402.9989,293409.3736
2455,600335.SH,600335,国机汽车,天津,汽车配件,20010305,14.2793,13.45,0.8401,849358.3296,600336.576
2456,600336.SH,600336,澳柯玛,山东,家用电器,20001229,52.7066,34.1271,1.9274,368423.487,337607.3685
2457,600337.SH,600337,美克家居,新疆,家居用品,20001127,15.4638,14.8921,1.5435,697739.618,680954.612
2458,600338.SH,600338,西藏珠峰,西藏,铅锌,20001227,10.1605,14.0329,3.4173,915124.3782,915124.3782
2459,600339.SH,600339,中油工程,新疆,石油加工,20001225,20.3445,22.9451,0.832,1942935.3199,540158.8704
2460,600340.SH,600340,华夏幸福,河北,区域地产,20031230,7.3679,6.3569,2.1773,8654179.1518,8554980.1918
2461,600343.SH,600343,航天动力,陕西,航空,20030408,251.635,163.61,2.6358,579491.364,579491.364
2462,600345.SH,600345,长江通信,湖北,通信设备,20001222,19.0907,37.0673,2.2944,443520.0,443520.0
2463,600346.SH,600346,恒力石化,辽宁,化纤,20010820,32.668,16.7317,3.3623,10854291.87,7142444.7091
2464,600348.SH,600348,阳泉煤业,山西,煤炭开采,20030821,6.3807,5.8128,0.715,1257815.0,1257815.0
2465,600350.SH,600350,山东高速,山东,路桥,20020318,7.7629,9.7708,0.8058,2285303.7821,2285303.7821
2466,600351.SH,600351,亚宝药业,山西,中成药,20020926,16.2544,15.5096,1.5297,444290.0133,444290.0133
2467,600352.SH,600352,浙江龙盛,浙江,染料涂料,20030801,11.1178,9.4931,1.9353,4570931.2633,4570931.2633
2468,600353.SH,600353,旭光股份,四川,元器件,20021120,51.3941,45.8206,2.6135,289802.76,289802.76
2469,600354.SH,600354,敦煌种业,甘肃,种植业,20040115,,,4.3093,253872.8005,253872.8005
2470,600355.SH,600355,精伦电子,湖北,元器件,20020613,145.6834,,4.7005,160421.0792,160421.0792
2471,600356.SH,600356,恒丰纸业,黑龙江,造纸,20010419,34.9741,25.8997,1.0774,233607.9376,233607.9376
2472,600358.SH,600358,国旅联合,江苏,旅游服务,20000922,,,3.9985,180262.3876,180262.3876
2473,600359.SH,600359,新农开发,新疆,农业综合,19990429,,,4.4988,196479.1023,196479.1023
2474,600360.SH,600360,华微电子,吉林,半导体,20010316,51.9401,66.0808,1.7923,550598.9146,545344.0016
2475,600361.SH,600361,华联综超,北京,超市连锁,20011129,29.379,31.8308,0.897,245017.3138,245017.3138
2476,600362.SH,600362,江西铜业,江西,铜,20020111,20.4017,20.234,0.9728,4993255.802,2992506.758
2477,600363.SH,600363,联创光电,江西,元器件,20010329,29.1276,32.0128,2.5672,661667.311,661667.311
2478,600365.SH,600365,通葡股份,吉林,红黄酒,20010115,390.6774,312.1119,2.3547,164000.0,164000.0
2479,600366.SH,600366,宁波韵升,浙江,电器仪表,20001030,69.0939,87.0334,1.4497,617206.9619,617206.9619
2480,600367.SH,600367,红星发展,贵州,化工原料,20010320,17.9956,28.0713,1.5696,208631.5,203840.0
2481,600368.SH,600368,五洲交通,广西,路桥,20001221,12.2879,5.2858,1.2123,521167.6475,521167.6475
2482,600369.SH,600369,西南证券,重庆,证券,20010109,111.7362,42.1174,1.3221,2534653.9967,2534653.9967
2483,600370.SH,600370,三房巷,江苏,纺织,20030306,42.9651,42.3231,1.7251,230403.5825,230403.5825
